directorio,secuencia_p,orden,fex_per,ide16,ide5,ide14__1,ide14__2,ide14__3,ide14__4,ide14__5,ide14__6,ide14_2,ide14_3,ide15__1,ide15__2,ide15__3,ide15__4,ide15__5,ide15__6,ide15__7,ide15__8,ide9,ch5__1,ch5__2,ch5__3,ch5__4,ch5__5,ch5__6,ch5__7,ch5__8,ch6,estado,mpio,sm1,sm2,sm3,sm4,sm14,mi27,mi27_1,sm5,sm6,sm7,sm8,sm15,sm16__1,sm16__2,sm16__3,sm16__4,sm16__5,sm16__6,sm17,sd1,ml17,ml18,ml20,sd2,sd3,sd4,sd5,ml21,ml15,ml16__1,ml16__2,ml16__3,ml16__4,ml16__5,ml16__6,ml16__7,ml32__1,ml32__2,ml32__3,ml32__4,ml32__5,ml32__6,ml32__7,ml32__8,ml5,ml6,ml7,ml3_19,ml3_18,ml31,ir7,pd1,pd2,pd3__1,pd3__2,pd3__3,pd3__4,pd3__5,pd3__6,pd3__7,pd3__8,pd3__9,pd3__10,pd3__11,pd4,pd5,pd6,pd7,ide10
7564673,1,1,824.4732789080508,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,0,0,2,25,2513,2018,1,2024,9,6,2,,1,1,6.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,1,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,4.0,3.0,2.0,60.0,1,1,2,,,,,,,,,,,,,1,2,3,7,2
7564673,1,2,894.9615572417247,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,2,0,0,1,1,1,0,0,0,2,25,2513,2017,13,2024,5,6,2,,1,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,1,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,4.0,3.0,2.0,40.0,1,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,4,7,2
7564673,1,3,824.4732789080508,2,,,,,,,,,,,,,,,,,,1,0,1,1,0,0,0,0,0,3,25,2513,2018,1,2018,1,6,2,,2,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,2,4,4,1
7564768,1,1,440.0422047112416,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,5.0,,,,,,,,,2,0,0,0,0,1,0,0,0,1,14,1403,2019,4,2019,4,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,9.0,2,2,,,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,5.0,3.0,2.0,46.0,2,1,2,,,,,,,,,,,,,2,1,1,11,2
7565742,1,1,37.34705235568129,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,1,1,1,0,0,0,3,25,2508,2017,9,2017,9,6,2,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,1,5.0,1.0,1.0,60.0,1,2,2,,,,,,,,,,,,,1,4,1,7,2
7565742,1,2,7.275188970028691,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,5.0,,,,,,,,,1,0,0,0,1,1,0,0,0,2,25,2513,2020,7,2020,7,6,2,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,1.0,1.0,50.0,1,2,2,,,,,,,,,,,,,1,3,4,4,1
7565742,1,5,37.34705235568129,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,1,0,0,0,0,0,3,25,2513,2019,5,2024,11,6,2,,2,2,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,3,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,3,4,1,2
7565898,1,1,68.89060328559451,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,1,0,0,2,1,101,2017,11,2017,11,6,2,,2,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,3,1,1.0,,2,1,1.0,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,3,1,1,3
7565898,1,2,20.3409826696925,2,,,,,,,,,,,,,,,,,,2,0,1,1,0,1,0,0,0,3,1,101,2017,3,2017,3,6,2,,2,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,4,1,1.0,,3,1,2.0,6.0,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,5,,,,,1,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3,4,7,2
7565898,1,3,65.35577868501343,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,3.0,,,,,,,,,1,0,1,1,0,0,1,0,0,3,1,101,2019,4,2023,6,5,2,,2,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,3,4,7,1
7565898,1,6,68.89060328559451,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,4.0,,,,,,,,,2,0,1,1,0,1,1,0,0,3,1,101,2017,11,2017,11,6,2,,2,4,,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,1,1.0,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,2.0,1.0,1.0,48.0,2,2,2,,,,,,,,,,,,,2,3,1,1,2
7565926,1,1,20.3409826696925,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,1,101,2020,12,2024,11,6,2,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,28.0,1,2,2,,,,,,,,,,,,,2,3,1,4,2
7565926,1,2,29.24247552756369,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,0,1,1,0,0,0,0,1,3,1,101,2023,3,2023,3,4,2,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,1,2.0,3.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1,4.0,3.0,1.0,72.0,2,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,4,3,1
7565926,1,3,20.3409826696925,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0,,,,,,,,,2,0,1,1,0,0,0,0,0,4,1,101,2020,12,2020,12,6,2,,2,1,7.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,1,2,2,,,,,,,,,,,,,2,1,4,4,1
7565926,1,5,29.24247552756369,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0,,,,,,,,,1,0,1,1,0,0,0,0,0,4,1,101,2020,12,2020,12,6,2,,2,1,2.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,1,4,4,1
7565999,1,2,27.18748208817802,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,19,1908,2017,12,2024,12,6,4,,1,4,,,2,,,,,,,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,46.0,2,1,2,,,,,,,,,,,,,2,4,4,11,2
7566521,1,2,9.145317529798405,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,4.0,,,,,,,,,1,0,1,1,0,0,0,0,0,3,25,2513,2019,13,2024,6,6,2,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,4,4,7,1
7566772,1,1,113.8664351851733,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,2.0,,,,,,,,,1,0,0,0,1,1,0,0,0,2,1,101,2021,1,2021,1,6,4,,1,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,1.0,1.0,63.0,2,2,2,,,,,,,,,,,,,2,3,4,1,3
7566772,1,2,120.3508950144404,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,0,0,0,2,1,101,2021,1,2021,1,6,4,,1,1,7.0,,2,,,,,,,2,2,2,,2.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,3,4,2,2
7566772,1,3,113.8664351851733,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2024.0,2.0,,,,,,,,,1,0,1,1,0,0,0,0,0,1,1,101,2021,1,2021,1,6,4,,1,1,7.0,,2,,,,,,,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,4,4,4,1
7566879,1,1,1440.804867417437,2,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,0,1,4,403,2021,11,2021,11,6,4,,1,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,66.0,2,2,2,,,,,,,,,,,,,2,3,4,7,2
7566879,1,2,113.8664351851733,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2.0,,,,,,,,,1,0,1,1,0,0,0,0,0,1,1,101,2021,11,2021,11,6,4,,1,1,7.0,,2,,,,,,,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,4,4,5,1
7567131,1,1,37.34705235568129,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,2,0,0,0,0,1,0,0,0,2,25,2510,2018,6,2025,1,6,2,,2,1,4.0,,2,,,,,,,2,2,1,1.0,,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,1.0,2.0,1.0,49.0,1,2,2,,,,,,,,,,,,,1,2,4,7,2
7567131,1,2,7.275188970028691,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,1.0,,,,,,,,,1,0,1,0,0,0,0,0,0,2,25,2510,2018,6,2025,1,5,2,,2,1,4.0,,2,,,,,,,2,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,3,4,6,1
7567132,1,2,37.34705235568129,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,0,1,1,0,0,1,25,2513,2019,1,2022,11,6,2,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,1,1.0,,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,4.0,2.0,1.0,54.0,2,2,2,,,,,,,,,,,,,1,3,4,1,2
7567132,1,3,37.34705235568129,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,1,0,1,0,0,0,0,2,25,2513,2019,1,2019,1,6,2,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,3,2,,,,,,,,,,,,,,,,1,4.0,2.0,1.0,56.0,2,2,2,,,,,,,,,,,,,1,3,4,3,2
7567132,1,4,7.275188970028691,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,0,0,1,0,1,0,0,2,25,2513,2019,1,2019,1,6,2,,2,1,8.0,,2,,,,,,,2,2,2,,2.0,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,48.0,2,1,2,,,,,,,,,,,,,1,3,1,3,2
7567627,1,1,26.33232082479997,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,6.0,,,,,,,,,2,1,0,0,0,0,0,0,0,1,15,1501,2020,11,2020,11,6,4,,3,1,7.0,,1,0.0,0.0,0.0,0.0,1.0,1.0,2,3,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,1,5.0,2.0,1.0,72.0,1,1,2,,,,,,,,,,,,,2,4,4,11,2
7568859,1,1,163.4122025886281,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,7.0,,,,,,,,,1,0,0,0,1,1,0,0,0,3,16,1621,2019,2,2019,2,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,50.0,1,2,2,,,,,,,,,,,,,2,2,4,4,2
7568859,1,2,142.5661595231013,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,0,0,0,1,1,0,0,0,3,16,1621,2022,12,2022,12,6,4,,1,4,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,3,2,,2.0,2,1,1.0,,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2,,,,,2,2,2,,,,,,,,,,,,,2,2,4,2,2
7568922,1,1,68.05321319339272,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2025.0,6.0,,,,,,,,,2,0,0,1,1,1,1,0,0,2,25,2513,2019,1,2024,6,6,2,,1,1,8.0,,2,,,,,,,2,2,2,,1.0,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,2,4,4,2
7568922,1,2,74.64113240513984,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,0,0,2,25,2513,2019,1,2024,6,6,2,,1,1,4.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,2,99,,,2,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,4.0,9.0,1.0,60.0,1,1,2,,,,,,,,,,,,,1,2,4,4,2
7568922,1,5,74.64113240513984,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,12.0,,,,,,,,,1,0,0,1,1,0,1,0,0,2,25,2513,2021,13,2021,13,6,2,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,99,,,2,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,2,,,,,2,1,2,,,,,,,,,,,,,1,4,4,4,1
7568922,1,6,68.05321319339272,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,12.0,,,,,,,,,2,0,0,0,1,0,1,0,0,2,25,2513,2021,13,2021,13,6,2,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,2,,,,,1,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,3,3,7,1
7568925,1,1,74.64113240513984,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,0,0,0,0,2,25,2503,2019,13,2022,13,6,2,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,2,,2.0,2,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,45.0,2,2,2,,,,,,,,,,,,,1,3,4,4,2
7568989,1,4,68.05321319339272,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,2.0,,,,,,,,,2,0,1,1,1,1,0,0,0,3,25,2514,2016,13,2019,11,6,2,,2,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,1,1,2,,,,,,,,,,,,,1,2,3,4,2
7569029,1,1,68.05321319339272,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,2,0,0,0,1,1,0,0,0,2,8,814,2016,13,2023,13,6,2,,1,1,8.0,,2,,,,,,,2,2,1,1.0,,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,1,2,2,1,2
7569029,1,2,74.64113240513984,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,1,0,0,0,0,0,1,0,0,2,8,814,2018,13,2023,13,6,2,,1,1,8.0,,2,,,,,,,2,2,1,1.0,,2,2,,,2,2,,,,,,,,,,,,,,,,1,5.0,9.0,1.0,40.0,1,2,2,,,,,,,,,,,,,1,2,3,4,2
7569029,1,3,74.64113240513984,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,1,0,1,1,0,0,1,0,0,3,8,814,2018,13,2020,13,6,2,,1,1,6.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,3,,,,,2,2,1,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2,4,4,1
7569030,1,1,68.05321319339272,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,1.0,,,,,,,,,2,0,0,0,1,1,0,0,0,3,14,1408,2019,12,2024,8,6,2,,1,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,2,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,1,3.0,9.0,1.0,30.0,1,2,1,5.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1,2,3,4,2
7569030,1,2,74.64113240513984,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,1,1,0,0,0,2,14,1408,2019,12,2024,13,6,2,,1,1,8.0,,2,,,,,,,2,2,1,1.0,,2,2,,,4,2,,,,,,,,,,,,,,,,4,,,,,1,2,1,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4,4,4,2
7569030,1,3,68.05321319339272,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,2,0,1,1,0,0,0,0,0,2,14,1408,2019,12,2019,12,6,2,,2,1,7.0,,1,0.0,0.0,0.0,1.0,0.0,0.0,2,2,1,1.0,,2,2,,,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,2.0,60.0,1,2,2,,,,,,,,,,,,,2,3,4,4,1
7569030,1,4,68.05321319339272,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0,,,,,,,,,2,0,1,1,0,0,1,0,0,2,14,1408,2019,13,2019,13,6,2,,2,1,4.0,,2,,,,,,,2,2,1,99.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,1,2,4,4,1
7569031,1,1,68.05321319339272,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,12.0,,,,,,,,,2,0,0,0,1,1,1,0,0,4,14,1403,2019,2,2019,2,6,4,,1,1,8.0,,2,,,,,,,2,2,99,,,2,2,,,4,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,1,2,2,,,,,,,,,,,,,1,2,4,4,1
7569031,1,2,74.64113240513984,1,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,12.0,,,,,,,,,1,0,1,1,1,1,0,0,0,3,14,1403,2019,2,2019,2,6,4,,1,1,8.0,,2,,,,,,,2,2,99,,,2,2,,,2,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,50.0,1,2,2,,,,,,,,,,,,,1,2,4,4,2
7569031,1,5,74.64113240513984,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,0,0,0,0,1,1,0,0,2,14,1403,2022,13,2022,13,6,4,,1,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,2.0,2,2,,,5,2,,,,,,,,,,,,,,,,5,,,,,2,2,2,,,,,,,,,,,,,1,2,2,2,3
7569261,1,1,35.05122766717815,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,0,0,0,0,1,1,0,0,3,25,2513,2020,3,2020,3,6,2,,2,2,,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,2,,9.0,2,2,,,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,4,,,,,2,2,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1,2
7569261,1,2,30.53232177166847,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,12.0,,,,,,,,,1,0,0,0,1,1,1,0,0,2,25,2513,2020,3,2020,3,6,2,,2,1,4.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,1,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,3.0,2.0,54.0,1,2,2,,,,,,,,,,,,,2,3,1,1,2
7569261,1,3,30.53232177166847,1,2.0,0.0,0.0,0.0,0.0,1.0,0.0,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1,1,0,0,0,0,0,3,25,2513,2020,3,2020,3,4,2,,2,1,3.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,2,2,1,2.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,4,4,1,1
7569470,1,2,26.33232082479997,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,7.0,,,,,,,,,2,0,0,0,1,1,1,0,0,3,13,1307,2019,8,2024,1,6,4,,1,1,8.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,2,1,1,1.0,,2,2,,,1,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,1,5.0,9.0,1.0,36.0,1,1,2,,,,,,,,,,,,,2,1,1,11,2
7569812,1,1,25.28423268872364,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2023.0,1.0,,,,,,,,,2,0,0,0,1,1,0,0,0,2,25,2510,2019,4,2019,4,6,2,,2,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,30.0,1,2,2,,,,,,,,,,,,,2,1,4,6,2
7569812,1,2,167.7813025388027,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,6.0,,,,,,,,,1,0,0,0,1,1,0,0,0,2,25,2510,2018,1,2018,1,6,2,,2,1,8.0,,2,,,,,,,1,2,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,4.0,1.0,1.0,30.0,1,2,2,,,,,,,,,,,,,2,1,4,6,2
7569812,1,3,25.28423268872364,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0,,,,,,,,,2,0,0,1,1,0,0,0,0,1,25,2510,2019,4,2019,4,6,2,,2,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,2,,,,,2,2,2,,,,,,,,,,,,,2,3,4,6,1
7569812,1,4,27.82045957932929,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,3.0,,,,,,,,,1,0,1,1,0,0,0,0,0,1,25,2510,2019,4,2019,4,6,2,,2,1,8.0,,1,0.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,2,,,3,2,,,,,,,,,,,,,,,,3,,,,,2,2,2,,,,,,,,,,,,,2,3,4,6,1
7569843,1,1,167.7813025388027,2,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,1,0,0,2,16,1610,2017,7,2017,7,6,4,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,5.0,2.0,60.0,1,2,1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2,4,1,11,2
7569843,1,2,97.67596511923496,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2021.0,5.0,,,,,,,,,2,0,1,0,1,1,0,0,0,2,16,1610,2017,11,2017,11,6,4,,1,1,7.0,,1,1.0,0.0,0.0,0.0,0.0,0.0,1,2,1,2.0,,1,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,5.0,2.0,60.0,1,2,2,,,,,,,,,,,,,2,4,1,11,2
7569843,1,4,25.28423268872364,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,8.0,,,,,,,,,2,0,0,0,0,1,1,0,0,3,16,1610,2021,10,2021,10,6,4,,2,1,7.0,,1,1.0,1.0,0.0,0.0,0.0,0.0,1,2,1,1.0,,2,1,1.0,,4,2,,,,,,,,,,,,,,,,4,,,,,2,2,2,,,,,,,,,,,,,2,3,1,11,3
7570804,1,1,82.78513558497919,2,,,,,,,,,,,,,,,,,,2,0,0,0,1,1,0,0,0,2,15,1512,2018,13,2018,13,1,4,,1,1,7.0,,2,,,,,,,2,2,1,2.0,,2,1,1.0,,1,2,,,,,,,,,,,,,,,,1,5.0,3.0,2.0,50.0,1,2,2,,,,,,,,,,,,,2,3,1,11,3
7570804,1,2,32.61429085890081,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2022.0,5.0,,,,,,,,,1,0,0,0,1,0,0,0,1,2,12,1216,2018,13,2018,13,6,4,,1,1,4.0,,1,0.0,1.0,0.0,0.0,1.0,1.0,2,1,1,1.0,,2,2,,,1,2,,,,,,,,,,,,,,,,1,5.0,3.0,2.0,60.0,1,1,2,,,,,,,,,,,,,2,4,4,9,3
7570804,1,3,32.61429085890081,2,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,1,1,15,1512,2022,3,2022,3,5,4,,1,1,7.0,,1,0.0,1.0,0.0,1.0,0.0,0.0,2,1,1,2.0,,1,2,,,3,2,,,,,,,,,,,,,,,,1,5.0,3.0,2.0,48.0,1,2,2,,,,,,,,,,,,,2,4,4,11,2
